"Time","Density -TS00 Monitor: Density -TS00 Monitor (kg/m^3)","Density -TS01 Monitor: Density -TS01 Monitor (kg/m^3)","Density -TS02 Monitor: Density -TS02 Monitor (kg/m^3)","Density -TS03 Monitor: Density -TS03 Monitor (kg/m^3)","Density -TS04 Monitor: Density -TS04 Monitor (kg/m^3)","Density -TS05 Monitor: Density -TS05 Monitor (kg/m^3)"
1.0080000000000203E-4,0.001044260933939997,0.001053663016991226,0.0010662112171923681,0.0010152681769899736,0.0010131638792272547,0.0010516277789253898
1.0285000000000208E-4,0.0010462127519615554,0.0010559379340414662,0.001068193382439821,0.0010174415521650329,0.0010149358448977486,0.0010537756790077574
1.0485000000000213E-4,0.0010483979024204636,0.0010584875473023856,0.0010705308337296546,0.0010199499897570819,0.001017532570749857,0.001056342011361118
1.0685000000000218E-4,0.0010508744863527925,0.0010614399594239532,0.0010734487517909891,0.0010229191848886443,0.0010210459942836853,0.0010594221634522701
1.0890000000000223E-4,0.001053507112753072,0.0010647205133217,0.0010768956023104867,0.0010262671629187475,0.0010250830838547543,0.001062909545164214
1.1090000000000228E-4,0.0018485205120722565,0.0010678287566089283,0.0010802711620373452,0.0010294609333853012,0.001028735360725276,0.0010661966349533336
1.1290000000000232E-4,0.001772967519291621,0.0010706027648847544,0.0010832258707541838,0.0010322908515234238,0.0010315598678517545,0.001069026463051688
1.1495000000000237E-4,0.001763845769234446,0.001072925964576892,0.001085542035503433,0.0010346239965586506,0.0010334828308225937,0.0010712957898766854
1.1695000000000242E-4,0.0017699880799751644,0.0010748310936135553,0.0010872231455011587,0.001036483591285382,0.0010347600226710226,0.0010730798891033489
1.1895000000000247E-4,0.0017096208016746635,0.0010766374789402363,0.0010887307236215693,0.001038249115366373,0.0010360345940544804,0.0010748018911466472
1.2100000000000252E-4,0.0016642622634758465,0.001078652669679055,0.0010904550765503472,0.0010402325238549248,0.0010378489556515282,0.0010767935723474346
1.2300000000000256E-4,0.001654401346833243,0.0010808994735489273,0.0010925962941220656,0.0010425292897639784,0.0010404285717148236,0.0010791366231649806
1.250000000000026E-4,0.0016321300959374495,0.0010834156028602527,0.001095186870771641,0.0010451508082209302,0.0010436273561248322,0.0010818263402144893
1.2705000000000265E-4,0.0015821077970708107,0.0010860848021988353,0.0010980936570200873,0.0010479611942621684,0.0010470014947237469,0.0010847047547341716
1.290500000000027E-4,0.001577044299094626,0.001088507651409129,0.0011007594836824227,0.0010505319825709334,0.0010497847159547794,0.0010872860543612696
1.3105000000000275E-4,0.001659549167239936,0.0010906498718874441,0.0011029448960170256,0.001052708910989969,0.0010517477708749203,0.0010894218187044382
1.330500000000028E-4,0.0017664173415003087,0.0010924358133770835,0.0011045899263213913,0.0010544941760093917,0.0010530432755743965,0.0010911290494906212
1.3510000000000285E-4,0.0017835512279256497,0.0010940575509457487,0.0011059054864378723,0.0010560857464071297,0.0010541189649800936,0.001092650475034696
1.371000000000029E-4,0.0017807579621165555,0.0010956361449396686,0.0011071938858722764,0.0010576654450270223,0.0010553703824105842,0.0010941592100928064
1.3910000000000295E-4,0.0018044938730678375,0.0010973724805129577,0.0011087324662423733,0.0010594403807152502,0.0010571813883269903,0.001095910701129905
1.41150000000003E-4,0.0018227619582048534,0.00109937370149276,0.001110754925575166,0.0010615451966215189,0.0010596975308695645,0.0010980202565212197
1.4315000000000305E-4,0.0018116170254905552,0.0011014861938115038,0.0011130316215962376,0.0010637983458113,0.0010624989715357093,0.0011002816367544587
1.451500000000031E-4,0.0017985930310893002,0.001103600277268838,0.0011153842817607368,0.0010660590503309047,0.001065155572260961,0.0011025424850823415
1.4720000000000314E-4,0.0018121476059142652,0.001105593068076377,0.0011175231929375247,0.001068143312920222,0.0010672726949892877,0.0011045916091345029
1.492000000000032E-4,0.0018336462719345708,0.0011072864195695099,0.0011191675971685298,0.0010698386632757033,0.001068673041047716,0.0011062345489842738
1.5120000000000324E-4,0.001860170694880006,0.0011087377514748923,0.0011203988364513085,0.0010712601456706742,0.0010696511124890834,0.0011075873426365387
1.532500000000033E-4,0.0018681413777737997,0.0011101264504560367,0.0011215134620868655,0.0010726367655720375,0.0010706396442330304,0.0011088880100075399
1.5525000000000334E-4,0.0017942593052616628,0.0011115139423152514,0.0011226955862188312,0.00107404756685649,0.0010719444007592012,0.0011102508668243173
1.572500000000034E-4,0.0016508928548649218,0.0011130416574258411,0.0011241707897822518,0.0010756439550994134,0.0010737717721046093,0.0011118373811133222
1.5930000000000344E-4,0.001528989387671822,0.00111477171304837,0.0011260213969587997,0.0010774890961763983,0.0010761033656858305,0.0011136772208480666
