"Time","A. Pressure -TS00 Monitor: A. Pressure -TS00 Monitor (psi)","A. Pressure -TS01 Monitor: A. Pressure -TS01 Monitor (psi)","A. Pressure -TS02 Monitor: A. Pressure -TS02 Monitor (psi)","A. Pressure -TS03 Monitor: A. Pressure -TS03 Monitor (psi)","A. Pressure -TS04 Monitor: A. Pressure -TS04 Monitor (psi)","A. Pressure -TS05 Monitor: A. Pressure -TS05 Monitor (psi)"
0.004761199999998855,406.1521458614232,504.6913131264802,524.9535358656717,536.2791293925832,538.5239216307615,522.2840783635514
0.004762249999998849,406.0985075733198,504.9642909615805,524.9051013427405,536.3434758125459,538.4785203287262,522.3200113419135
0.004763299999998843,406.04700271833724,505.23883405782925,524.8504922398226,536.3872529955471,538.4489485079229,522.3555865092553
0.0047643499999988365,405.99717641070777,505.5218170567333,524.806594132475,536.4127434487731,538.4465771150606,522.3910503329267
0.00476539999999883,405.948785482303,505.8181966141729,524.7911630356214,536.4072837780724,538.4729382237223,522.4266561905588
0.004766449999998824,405.8966212949702,506.14932929517823,524.8008006479107,536.3704279930728,538.5202259391755,522.4627874409624
0.004767499999998818,405.8447768141693,506.47398595653675,524.8188098985387,536.3505690133379,538.5751569790178,522.4998240206835
0.004768549999998812,405.7936561576697,506.7760889675296,524.8482732781333,536.354378806915,538.6261254572416,522.5382662119812
0.004769599999998805,405.74003193928,507.049155948671,524.8824383037073,536.3793277024164,538.6630016637614,522.5786961672763
0.004770649999998799,405.6824645333248,507.27676519991587,524.9386510515774,536.4368051899319,538.6736287571852,522.6216860535527
0.004771699999998793,405.640834510863,507.4493755286415,524.9923291595043,536.4997600148349,538.6725259065013,522.667670896435
0.004772749999998787,405.6003202077927,507.6184760583506,525.0337463105787,536.5575954553086,538.6613317163996,522.7170414124624
0.00477379999999878,405.5503699530593,507.7990375797216,525.0577982159525,536.6090198413046,538.6372898257545,522.7701097639269
0.004774849999998774,405.4889345855527,508.000802648567,525.0662564973977,536.6432533372251,538.6072058455242,522.8269721538585
0.004775899999998768,405.4200092707388,508.26447994425604,525.035390977825,536.6801439869029,538.5999807694756,522.8875698970044
0.004776949999998762,405.3430923374815,508.5402455336754,525.023412417377,536.7056349850257,538.6037926603026,522.9517550659483
0.0047779999999987555,405.25822192663657,508.80787140462013,525.0403782725311,536.6949735504118,538.6082994139487,523.0193269648524
0.004779049999998749,405.17250566775493,509.06074565378646,525.0769641806141,536.6580800717987,538.6188277377746,523.0899017029635
