"Time","Density -TS00 Monitor: Density -TS00 Monitor (kg/m^3)","Density -TS01 Monitor: Density -TS01 Monitor (kg/m^3)","Density -TS02 Monitor: Density -TS02 Monitor (kg/m^3)","Density -TS03 Monitor: Density -TS03 Monitor (kg/m^3)","Density -TS04 Monitor: Density -TS04 Monitor (kg/m^3)","Density -TS05 Monitor: Density -TS05 Monitor (kg/m^3)"
0.0028857500000011417,0.4254979772001981,1.4156561119103137,1.4421528882009609,1.38729713907721,1.212237821554902,0.39753798757209885
0.0028868000000011446,0.42546327564185893,1.4162244297577566,1.4419400742905288,1.387565447535868,1.2123553126527844,0.3975553994170492
0.0028878500000011475,0.4254274805278218,1.416852498366409,1.441863959459441,1.3878836144196345,1.2124418650093314,0.3975667393928285
0.0028889000000011504,0.42539237224073656,1.4175163382601892,1.4419436803749173,1.3882083260540157,1.2125054771446195,0.3975726764343943
0.0028899500000011532,0.4253586212989675,1.4181981945463802,1.4421600214813062,1.3885202379059276,1.212534083096215,0.3975746266168565
0.002891000000001156,0.42532616163183085,1.4189072750979468,1.4424322399141183,1.3889231027661622,1.2125429997421515,0.3975741079512687
0.002892050000001159,0.4252951956921416,1.4196173240903605,1.4427326526597413,1.3893216664517631,1.2125170330212756,0.39757230551978434
0.002893100000001162,0.425265130023681,1.4202948930580575,1.4431053931874456,1.3896479733217342,1.2124450141779897,0.3975706081611359
0.0028941500000011647,0.42523544581268674,1.4209618358788672,1.4435022311729433,1.3899189005717163,1.212364257421728,0.39757034309741457
0.0028952000000011676,0.42520608913240077,1.4216505211688693,1.4438572079946792,1.3901153811042843,1.2123212689952279,0.3975723827302444
0.0028962500000011705,0.4251771173351943,1.422346857093533,1.4441907870395343,1.390102270468344,1.2123406229932054,0.3975775158770746
0.0028973000000011733,0.4251484491539731,1.4230980089444578,1.4443877013195467,1.3900514051060735,1.2124118372504062,0.3975864749330094
0.002898350000001176,0.42511997057182344,1.4239354114366725,1.4444016511604403,1.390026767243324,1.2124860084267586,0.39759982293765644
0.002899400000001179,0.4250913534059253,1.4247891414637062,1.4443164290193395,1.3900136955781137,1.2125262289312448,0.39761796621408607
0.002900450000001182,0.4250622324780096,1.425559565834551,1.4442631660115794,1.390029043399865,1.2125002821997128,0.39764119896431516
0.002901500000001185,0.42503201071842167,1.4262168220979854,1.4443553447985302,1.3901260535431248,1.2123793318893672,0.39766955872010146
0.0029025500000011877,0.4250007854297999,1.4267320689180643,1.4445512433257248,1.3902181704790795,1.2121933369004827,0.3977026174461631
0.0029036000000011906,0.4249674730963279,1.4270903796633765,1.4447666965506505,1.3902745056816754,1.211961716954276,0.3977395074940071
0.0029046500000011934,0.42493125940377663,1.4273721286890084,1.4449493238082933,1.390321498742172,1.2117452317764965,0.3977789849766407
0.0029057000000011963,0.42489255737646753,1.4277089934831002,1.444973892531691,1.3903704563015553,1.211609876697433,0.39781960263282656
0.002906750000001199,0.4248515458687583,1.4281309147687642,1.4448235370028168,1.3903907204422379,1.211551512128754,0.3978597462186406
0.002907800000001202,0.4248086487004113,1.4285337126921913,1.4446547063256192,1.3904201537099425,1.211519801463632,0.39789774019615604
0.002908850000001205,0.4247673015189009,1.4289002642936233,1.4444832853873424,1.3904283843653424,1.2115080889457457,0.3979323766149571
0.002909900000001208,0.4247291165695586,1.429231964847146,1.4442956999262457,1.3903588045073954,1.2115214447901883,0.3979631290016035
0.0029109500000012107,0.4246936652347365,1.429494221253797,1.4441627628520781,1.3902161882971793,1.2115269501131323,0.3979895839239619
0.0029120000000012135,0.4246603672051099,1.4296908058903286,1.4440350404060758,1.3900071798893208,1.2115762633277,0.39801150639945315
0.0029131000000012165,0.42462693069398477,1.4298298325343803,1.4439222619683258,1.3897470614465217,1.2117217253771482,0.3980302149226702
0.0029141500000012194,0.42459618360333296,1.4298784149990746,1.4438787566542337,1.3895599994652672,1.2119407575988697,0.3980433023981404
0.0029152000000012223,0.42457303833704085,1.4298413740765392,1.4438909316699409,1.3894955041230264,1.2122123411303631,0.39805051449566364
0.002916250000001225,0.4245652111516389,1.429691891339148,1.4439390322520333,1.389485494619653,1.2125293347530424,0.3980523030507182
0.002917300000001228,0.42456188487560015,1.4295228917412468,1.4439516790497169,1.3895487695362367,1.2127512763367112,0.39804976640724754
0.002918350000001231,0.4245224463096239,1.4294628016085609,1.4439401332095523,1.3896436954104012,1.2128396539883404,0.39804332636212664
0.0029194000000012338,0.4243210948694218,1.4295655850425995,1.4439390753133212,1.3897524146085818,1.2128293871696243,0.3980338856530606
0.0029204500000012366,0.42369047042790126,1.4298491834043618,1.4439483390938317,1.3898616018873728,1.2127732292013587,0.39802411050862424
0.0029215000000012395,0.42244850654836735,1.4303459104144194,1.4439824242623736,1.3899460539344237,1.2127361006221768,0.3980130022351632
0.0029225500000012424,0.4223736333952502,1.4310443484381898,1.4441234275483126,1.3899925372619781,1.2127253973012582,0.3980000516563571
0.0029236000000012453,0.4262037448881328,1.4319153151053488,1.444331948959735,1.390001910021762,1.2127188782643359,0.3979850469313231
0.002924650000001248,0.436770188708788,1.4329097883040152,1.4445782767627435,1.3899729712252327,1.212683396241855,0.39796891544943624
0.002925700000001251,0.4576204767479135,1.4339860842566117,1.4448621008298308,1.389907907316432,1.2125391986227612,0.39795354959126317
0.002926750000001254,0.4909981828959028,1.4351257043302224,1.4450852476685707,1.3898381062138807,1.2123001507208389,0.39794048556874506
0.0029278000000012567,0.5273761625790225,1.4362789758774426,1.44524297717679,1.3898258854447503,1.2120561016171678,0.3979306383570721
0.0029288500000012596,0.5450971383152776,1.43738300648627,1.4453872414772289,1.389866973546444,1.2118223640700108,0.3979242797657625
0.0029299000000012625,0.5402517484163463,1.4383954632020801,1.4455574223666814,1.3899295065759825,1.2115906726671843,0.3979215937422843
0.0029309500000012654,0.5237122928099536,1.4393206231285072,1.4457941039625717,1.3899964069767754,1.211400003980506,0.3979228198479736
0.0029320000000012682,0.5265209290054447,1.4401535725089973,1.4460960252246464,1.3900842140119516,1.2112405364319452,0.39792799221448455
0.002933050000001271,0.5452082090111927,1.4408896097725081,1.4464036479091031,1.3901754037768874,1.2110963405127664,0.3979368486649731
0.002934100000001274,0.5667071780008509,1.4415417069337069,1.4466870579333488,1.390278155297948,1.2109814344744543,0.39794885134291197
0.002935150000001277,0.5906469390465138,1.4421260723471865,1.4469088477669803,1.3904229600979299,1.2108969534842073,0.3979633952771062
0.0029362000000012797,0.6055697405493674,1.4426802507423455,1.4470736920997789,1.3907643016951237,1.2107809414420936,0.3979799979219523
0.0029372500000012826,0.6165382286506698,1.4431232836821326,1.4471912629590593,1.3910292487042282,1.210665823509649,0.39799829222523936
0.0029383000000012855,0.6219443698389432,1.4434574885724043,1.4473183552565188,1.3911585202408994,1.2105645595606223,0.39801799308830726
0.0029393500000012883,0.626725853596641,1.4437016034286663,1.4474341183207697,1.391218776006652,1.21048124562237,0.39803889326936165
0.002940400000001291,0.6298679490029568,1.4438447573402349,1.4475000328207839,1.3912502016019832,1.210433499136804,0.39806094920707585
0.002941450000001294,0.6355876570015223,1.443904284710646,1.4475565839338882,1.3912105768191867,1.2104301715933357,0.3980842090052416
0.002942500000001297,0.6421786629439954,1.4440616048491588,1.447640451249444,1.3911700287603659,1.2104386343414577,0.3981087749881124
0.0029435500000013,0.6458052612879911,1.4443387175281004,1.447698352121212,1.391123634128152,1.2105027023109545,0.39813474700234114
0.0029446000000013027,0.6472946077286432,1.4447296434172945,1.4477604629623804,1.3910383338758412,1.2106204205600029,0.3981621918102592
0.0029456500000013056,0.6490227313266873,1.4452249856555108,1.4477762460253272,1.3908128543370486,1.2107294894989318,0.3981911088012723
0.0029467000000013084,0.6510051091910516,1.445774968565945,1.4476161234193075,1.3905099909694285,1.2108203694639996,0.3982214285842442
0.0029477500000013113,0.6542237374565267,1.446278973817732,1.4473319234305757,1.3902807427593573,1.2109075277665067,0.3982530663447724
0.002948800000001314,0.6598759764038629,1.4469051777007462,1.4469019609988203,1.3901301610490855,1.2109926218385236,0.39828557592340513
0.002949850000001317,0.6663530804739383,1.4476260258347522,1.4464043964382753,1.3900043907256592,1.2110681311159879,0.3983181524559433
0.00295090000000132,0.6719165588010434,1.4485040290196325,1.446063893592615,1.3899600965115488,1.2111547042091744,0.39834998847819236
0.002951950000001323,0.6763034690171985,1.4494503736321138,1.4458985036708702,1.3899194795946237,1.2112415945854444,0.39838063521461653
0.0029530000000013257,0.6810950290207336,1.4503533127067325,1.4458656261469243,1.389854545585145,1.2113246778867712,0.39841008493233193
0.0029541000000013287,0.6891435041777887,1.4512138814868505,1.4459533869555967,1.3898126578936782,1.2113992791756565,0.3984397011988493
0.0029551500000013315,0.6984323343703099,1.452008373444696,1.4460767375971502,1.389844485548091,1.2114458886323267,0.398466780307864
0.0029562000000013344,0.7079645261061213,1.4528064248860912,1.446180596501742,1.3899380678783426,1.2114355204541836,0.39849251622921633
0.0029572500000013373,0.716473171216524,1.453592015483575,1.4462244500800736,1.390071891521928,1.2113624721613905,0.3985167628014489
0.00295830000000134,0.7238131602459853,1.4543384673994995,1.4462661731367843,1.3901696671889825,1.2112608851586764,0.39853829036599275
0.002959350000001343,0.731019176377469,1.4550161281970466,1.4463272339486553,1.3901672940472805,1.211160096451035,0.3985601227353803
0.002960400000001346,0.7386661518694394,1.4555958010902128,1.4463977063172684,1.3900706452623313,1.21108022894823,0.39858026565667154
0.0029614500000013488,0.7466867918218572,1.4560776267132058,1.446495662905625,1.3899136004743693,1.2109960279958432,0.3985989885815901
0.0029625000000013516,0.7551742717574955,1.456407876537045,1.4466484988527935,1.3896992701941824,1.2109036593148887,0.3986166108910384
0.0029635500000013545,0.7639904021418468,1.4566617780332791,1.4467965115500458,1.3894378308131283,1.210780256267436,0.3986329946188907
0.0029646000000013574,0.7727849666185942,1.4569380826279434,1.4469162963738333,1.3891400181684148,1.2106036272333538,0.3986479533567089
0.0029656500000013603,0.7813633788422235,1.4572763495798413,1.447047054010358,1.3887656498462388,1.2103753965848756,0.39866182336759276
0.002966700000001363,0.7896362104386597,1.457661137917956,1.4472065740760018,1.3883584995962712,1.2101232785734486,0.3986755922649783
0.002967750000001366,0.797671314910688,1.45814098045911,1.4473738872754016,1.3880161196755925,1.2098228638079158,0.39869037889386916
0.002968800000001369,0.8057377305452713,1.458697739697212,1.4475355012984836,1.3877105253758244,1.209512270061976,0.3987067124445973
0.0029698500000013717,0.8136076217171203,1.4592667608358048,1.4476591744645881,1.387388112293632,1.2092409927937045,0.3987245023227096
0.0029709000000013746,0.8207876137424458,1.4597565773561336,1.447681010758226,1.387040476219079,1.2090251648268728,0.39874346086280776
0.0029719500000013775,0.8270211827881333,1.460166966787342,1.4476644838753254,1.3865798485481744,1.2088756172985333,0.39876347842132553
0.0029730000000013804,0.8319834457114791,1.4604640951064118,1.4476428102439365,1.386017493446858,1.2087723231481617,0.39878469505321756
0.0029740500000013832,0.8355792506958599,1.460614318397839,1.4476585145742296,1.3854583953623498,1.2086900823387243,0.3988073242434259
0.002975100000001386,0.8375958187502008,1.4606670737855245,1.447741897645056,1.3849812385717517,1.2086147119853357,0.39883152466623567
0.002976150000001389,0.8385480457881516,1.460802447953006,1.447833216976626,1.3846601550592448,1.208566103612003,0.39885735396024663
0.002977200000001392,0.839381026279727,1.4609026377478131,1.4478128178861127,1.3844700248636723,1.208551851048777,0.39888484931597706
0.0029782500000013947,0.8405339891771478,1.4610021300313671,1.447699083010405,1.3843914210784858,1.2085687728226837,0.39891398343823525
0.0029793000000013976,0.8421238561795072,1.4611855395414624,1.447541627628552,1.3843687110167069,1.2086013641164153,0.3989445724089966
0.0029803500000014005,0.8439439089939745,1.461479355952343,1.4473638595271623,1.3843356482804947,1.2086151546393349,0.39897624761009526
0.0029814000000014033,0.8456050418520987,1.4618833623573748,1.4471941648109425,1.3842387318442724,1.2086053531880407,0.3990085307843524
0.002982450000001406,0.8470703557290331,1.462413051613675,1.4471935881763862,1.3840625427469413,1.208571315667984,0.399040700696071
0.002983500000001409,0.8488290246923128,1.4630050595590227,1.4473523421715486,1.3838332839752918,1.2085022323223142,0.3990721314944341
0.002984550000001412,0.8508056739106535,1.4635854518253901,1.447644428164512,1.3835826923178955,1.208418844717985,0.39910248040684415
0.002985600000001415,0.853203313968922,1.4641487045277546,1.4480816031184705,1.3833366165508443,1.2083464342734878,0.3991317185259447
0.0029866500000014177,0.8564826010110383,1.4647388159489367,1.4486680253005673,1.3830973624577614,1.208266703811772,0.399160116450926
0.0029877000000014206,0.8600436418295353,1.4653048416855652,1.4493416665604981,1.3828579773938579,1.2082114668918962,0.3991876827033218
0.0029887500000014234,0.8636663143405221,1.46593098103804,1.4500920581660441,1.3826458874824812,1.2081960936344858,0.3992127232595241
0.0029898000000014263,0.8675927137328847,1.466658620314976,1.4508765558239658,1.3824846210720518,1.2082213215795887,0.3992375635563021
0.002990850000001429,0.8723212695693315,1.4674393855199936,1.4516634885427953,1.3823748981566144,1.2082756000414425,0.39926102209533937
0.002991900000001432,0.877945673421585,1.4682069644667408,1.4523886796584853,1.3823302433546365,1.2082669962077077,0.39928332950704337
0.002992950000001435,0.8843041584202634,1.4688811920429328,1.4529972980502686,1.3823268835362736,1.2082189683103297,0.39930526358110136
0.002994000000001438,0.8910041915157473,1.4693637041689591,1.4534936341521818,1.3823320514249529,1.2081260532137783,0.39932691745138177
0.0029950500000014407,0.8975424457672996,1.469625868813237,1.453902341864969,1.3823202252549556,1.2079607179471397,0.3993482623405697
0.0029961500000014437,0.9037590591668256,1.4696664114803564,1.4542878583308814,1.3822795158449386,1.2076684860873554,0.39937051427159326
0.0029972000000014465,0.9089508047333107,1.4695911879233765,1.4546816567619807,1.3822254398024074,1.2073145179917921,0.3993922272353176
0.0029982500000014494,0.9137370980665471,1.469466964884384,1.4550404782391237,1.3821641507516076,1.2069360435505578,0.39941512416225605
0.0029993000000014523,0.9185946724274768,1.4693260889969262,1.4553203812929092,1.3820719365876033,1.206582347164003,0.3994398817024753
0.003000350000001455,0.9236787168324863,1.4691813304892807,1.455494789524449,1.3819440022610525,1.2062802638052919,0.399467060448336
0.003001400000001458,0.9288784587614954,1.469085315074736,1.45551612926977,1.3818254854566479,1.205986492060836,0.39949696902120896
0.003002450000001461,0.9337802951100709,1.469109637114143,1.4554069649322334,1.3816889268754478,1.2057170501832433,0.3995296937271161
0.0030035000000014638,0.9381290656294743,1.4692994336725171,1.4552296800510969,1.3815219363607034,1.2054685579992868,0.39956529656563194
0.0030045500000014666,0.942031552950404,1.4696362731605817,1.454978141764107,1.3813510495213868,1.2052488090645739,0.39960380632166637
0.0030056000000014695,0.9455871021678406,1.4700509621919,1.4546428216348353,1.3812030856311728,1.2051269891863647,0.3996450989084686
0.0030066500000014724,0.9488367698574444,1.470507013754335,1.4542527014778355,1.3810422993329787,1.2051335328705006,0.39968877061558333
0.0030077000000014753,0.9518528976213059,1.4710333477487758,1.453802182551184,1.3808075749781394,1.2051870997776806,0.39973413163569893
0.003008750000001478,0.9546922060137555,1.4715711668231963,1.4533435423975567,1.3805097101782757,1.2052830346882288,0.3997802558307255
0.003009800000001481,0.9572251647495873,1.472082693128303,1.4529377611909415,1.3801845091162501,1.205404403121254,0.399825893035444
0.003010850000001484,0.9592721471986573,1.4726266745613805,1.4525968026685507,1.3798336112131608,1.2054880531630807,0.39987016657747143
0.0030119000000014867,0.9611075492359252,1.4732145327726347,1.4523145811910279,1.379509251125032,1.205504489837351,0.399912700714172
0.0030129500000014896,0.9631643071693768,1.4738116253323164,1.4521092022172402,1.37920105321771,1.2054654455812663,0.3999534680600552
0.0030140000000014925,0.965597301189569,1.4744691952560762,1.4519768285434025,1.3788701178680591,1.2053847060432257,0.39999260116239826
0.0030150500000014954,0.9683689601351301,1.4752153857033923,1.451916310188679,1.3784912798799598,1.2052684038605814,0.4000303206997615
0.0030161000000014982,0.9713246246368362,1.4760825569359652,1.4518878474908206,1.3780360987692966,1.2050949248127798,0.40006686836834865
0.003017150000001501,0.9743737644144329,1.4769501947950303,1.451873847302281,1.3775507007647674,1.2048817646048942,0.4001024846369383
0.003018200000001504,0.9775233366911346,1.477728557431822,1.451851185308578,1.3770941813294129,1.204647883871166,0.4001374049642786
0.003019250000001507,0.9808917412839663,1.478399163995947,1.451821427649412,1.3766962868144106,1.2044200409657078,0.40017186304237673
0.0030203000000015097,0.984596966053843,1.47896145369012,1.4518223992315868,1.3763650995170056,1.204242179536492,0.4002061589627948
0.0030213500000015126,0.9885449413241799,1.4792925140219881,1.4519454772295666,1.376105056526921,1.204151206335491,0.40024055757468396
0.0030224000000015155,0.992695476717961,1.4795006122938517,1.452117926130261,1.3758802953658456,1.2040522037475143,0.40027492878585236
0.0030234500000015183,0.9970953278348328,1.479645151379272,1.4523142522789523,1.37562680710471,1.2039669263161168,0.400310184726026
0.003024500000001521,1.001614921821753,1.47976314899758,1.4525231003551675,1.3753345384937363,1.2038976763930012,0.40034634259241375
0.003025550000001524,1.0061348371759116,1.479895219618355,1.452721009589517,1.3750098377643492,1.2038081019919626,0.40038350986073934
0.003026600000001527,1.0106073331253274,1.4800846028754173,1.4528873101527067,1.3746428637464638,1.2037533718574456,0.40042173772826173
0.00302765000000153,1.0150139618674376,1.4803755447642433,1.4530866176128543,1.3742904597226853,1.20372463031826,0.4004611395202252
0.0030287000000015327,1.0193475031809953,1.4807801162512828,1.4533200050240598,1.3739773750195832,1.203705786096037,0.40050174871342
0.0030297500000015356,1.0236131392381498,1.481258199752072,1.4535507356347288,1.3737206816410141,1.20368791156944,0.40054349987150717
0.0030308000000015384,1.0279075976491878,1.481793816500758,1.453765225492877,1.3735846663405011,1.2036306505796572,0.40058618483042796
0.0030318500000015413,1.0324906291694307,1.4823716905599869,1.453951510971769,1.3735451339687454,1.2035046784213015,0.40062955138679873
0.003032900000001544,1.0374923070622766,1.4829078466709111,1.454063002186343,1.373559330910944,1.2033520482310758,0.40067334154846823
0.003033950000001547,1.0427469737214443,1.4833915324488856,1.4541132670797359,1.3735893863971418,1.203179178311492,0.40071735900751093
0.00303500000000155,1.0480300114008554,1.4838441229689352,1.454135583757619,1.3735886781053865,1.202992823415103,0.4007614068101563
0.003036050000001553,1.0532539681579773,1.4842232259122956,1.4540828006679751,1.373449115685938,1.2028784762489815,0.40080526717564047
0.003037150000001556,1.0582496742681378,1.4846210659308439,1.454070773103848,1.3732181993494712,1.2027834224807343,0.4008506950743479
0.0030382000000015587,1.0625430729119458,1.485021586209799,1.4541073483515263,1.3729349155568267,1.2026985254689972,0.40089313636375035
0.0030392500000015615,1.0663239071515012,1.4854186469557995,1.4541864063691423,1.3726149485787271,1.2025994296827345,0.400934055832533
0.0030403000000015644,1.0695272554228294,1.4857903308717204,1.4543194717516563,1.3722866425744196,1.2024825828586474,0.4009727266212692
0.0030413500000015673,1.0722723994332677,1.4860781830562033,1.4545336408904617,1.3719910141094842,1.2023106680348616,0.40100844434527155
0.00304240000000157,1.0749172117814487,1.4862761132501916,1.4548135954645258,1.371746868269682,1.2020878201866203,0.40104063040799043
0.003043450000001573,1.0776393658891084,1.4863780893224097,1.4551779275961014,1.3715630138316344,1.2018501281466423,0.40106892647416154
0.003044500000001576,1.0804201564667375,1.4864056290772125,1.455626224541807,1.3713997541991871,1.2016435807463302,0.40109322915616374
0.0030455500000015788,1.083535113677598,1.4864216286447733,1.456172169641286,1.3712257035205722,1.2014774780421331,0.4011138038247721
0.0030466000000015816,1.0873191181084982,1.486546994163884,1.4568046067915286,1.3710090988399506,1.2013456200841484,0.4011311894235822
0.0030476500000015845,1.0918080436430653,1.48682654917319,1.4573967022993697,1.3707414739514534,1.201296258613832,0.4011461194647308
0.0030487000000015874,1.0968837640335802,1.4872857102778323,1.4578754628604644,1.370458045241431,1.2013105944891147,0.40115939876214574
0.0030497500000015903,1.102449732361276,1.4878819416267715,1.458221762890003,1.3701812354921221,1.2013567332918103,0.40117170878780833
0.003050800000001593,1.1084524913486413,1.4885721204379039,1.4583953359479782,1.3698818401734587,1.2014136905657167,0.4011835966004346
0.003051850000001596,1.1143468545307238,1.4892885319926066,1.4584601894908746,1.369572177225702,1.2014505946345475,0.40119550181927793
0.003052900000001599,1.1199980610908384,1.489971570544972,1.4584743148734955,1.3692604389987804,1.2014025727558921,0.4012077726999546
0.0030539500000016017,1.1253158690781226,1.4905751614531515,1.4584313096482622,1.3689383746033663,1.2012571481248884,0.4012208698036084
0.0030550000000016046,1.130389710163794,1.4910758235692259,1.458343905374705,1.3685979821630971,1.201052956010993,0.4012351606612459
0.0030560500000016075,1.1354028988014224,1.491480120537,1.458196334703487,1.368233244898382,1.200852284864924,0.40125393579898005
0.0030571000000016104,1.1403840602274764,1.4918369127585143,1.4579926718483922,1.3679067310333248,1.2006829170677324,0.4012734025253107
0.0030581500000016132,1.145247984947427,1.4921797119848519,1.4577645994369395,1.3676338216271762,1.2006182665799958,0.40129522179396426
0.003059200000001616,1.1498712076577742,1.4925453965389266,1.4575145690608955,1.3674017193580752,1.2006370621096265,0.40132124368207406
0.003060250000001619,1.154138159939943,1.4929508662346336,1.457248472552221,1.367201709840697,1.2006753421643308,0.401351880888453
0.003061300000001622,1.157970147499887,1.4932828345451254,1.4570499886511015,1.3670925476739686,1.2006653932829066,0.40138675325856205
0.0030623500000016247,1.1614170533866948,1.4935503200860363,1.4569715880916514,1.3669347328786994,1.2005685674761164,0.401425213537532
0.0030634000000016276,1.1646518928938667,1.4937988696797557,1.4569254451231068,1.3666978937313747,1.2003730769281091,0.4014669454900331
0.0030644500000016305,1.1678975527292061,1.4940741038408647,1.4568651619195299,1.3664005161959414,1.2001156101366257,0.4015120028441924
0.0030655000000016333,1.1713745080958724,1.494424173628838,1.456787685856984,1.3660596294425273,1.1998644103816039,0.4015603694791437
0.003066550000001636,1.1752571280088977,1.4949044486740288,1.4566025003407386,1.3656691168338526,1.199665152682761,0.4016116803209527
0.003067600000001639,1.1795125046008157,1.4954826830173904,1.4562618109323024,1.3653198699693596,1.199505102902692,0.4016652065738788
0.003068650000001642,1.1839774265771315,1.496098707612863,1.4558858039924245,1.3650438117888577,1.1993979896348639,0.4017198184940216
0.003069700000001645,1.1884713109527374,1.4967045433326753,1.4555547033568743,1.3648048130788448,1.1993253319971875,0.40177393220078395
0.0030707500000016477,1.1928150785501608,1.497359427787954,1.4552645439558667,1.3645812272707918,1.1992716986698595,0.40182630048952045
0.0030718000000016506,1.1969154812177505,1.498012115130453,1.4550174557806064,1.3643606676595206,1.199208407237326,0.40187636146624117
0.0030728500000016534,1.2007177794254424,1.4985694813823511,1.4548014866549568,1.3640975742793287,1.1990964123488665,0.4019239596880461
0.0030739000000016563,1.2041495667655273,1.4990622073248667,1.4545902327912401,1.3638013768594859,1.198940371477484,0.40196927991743575
0.003074950000001659,1.2072819868584057,1.4994957101788362,1.454365981670128,1.363514505353136,1.1987560106756396,0.4020127552725243
0.003076000000001662,1.2102846412239745,1.4998389878546383,1.454209618621042,1.3632371553278355,1.1984727494903749,0.4020549509159293
0.003077050000001665,1.2132406392603337,1.5002593313227965,1.4541071199638547,1.3629814418568935,1.1982098745455942,0.4020964301636018
0.003078100000001668,1.21626721249809,1.50073176969341,1.4540102516123803,1.3627731107444494,1.1979865535267062,0.40213769015850337
0.003079200000001671,1.2196391995607712,1.5012209842648798,1.4539110996960478,1.3625928619690069,1.1977864807739835,0.40218120102964167
0.0030802500000016737,1.2230998635705415,1.5016486417271424,1.4538035396729108,1.3624356788081973,1.197612207351317,0.40222352385722454
0.0030813000000016765,1.2268682281810537,1.5019433157125324,1.453665831947028,1.3622647911802015,1.1974177375751014,0.4022670459398459
0.0030823500000016794,1.2310391515414587,1.5021955622104273,1.453559110896076,1.3619467646800727,1.1971973524511388,0.4023121444404889
0.0030834000000016823,1.2355894415600162,1.502494563062106,1.4534737352622906,1.3614711318339694,1.1969586619974906,0.4023590788420129
0.003084450000001685,1.2403672693189383,1.5028777771731354,1.453472982339837,1.360887291862802,1.1966993456627115,0.40240796988164873
0.003085500000001688,1.2451253391350687,1.5033284425607303,1.4535715845830517,1.3601788917033137,1.1964433517695938,0.40245887119503243
0.003086550000001691,1.2496012065268363,1.5037640531187444,1.4537000567564475,1.3594003721683634,1.1962214220678695,0.402511807096625
0.0030876000000016938,1.2536167994346354,1.5041721257288287,1.4537745735294303,1.3586772810027348,1.1959963289314783,0.4025668094792564
0.0030886500000016966,1.257079634362459,1.5045599570865762,1.4537887326753176,1.3580543899204176,1.195774567330447,0.40262396378599813
0.0030897000000016995,1.2600626444566088,1.5049213966854729,1.4537384175200023,1.3575698103921536,1.1955539429175766,0.40268337235120905
0.0030907500000017024,1.2627368251304512,1.5052527461099077,1.4536153229402036,1.357273043462882,1.1953009226774272,0.40274496414036554
0.0030918000000017053,1.265236921733427,1.5055412479691914,1.4534934623289184,1.357118906717588,1.1950141501542118,0.4028085832658134
0.003092850000001708,1.267669305740074,1.5057877386660201,1.453428420060242,1.357046660169478,1.194700399771897,0.4028773551242488
0.003093900000001711,1.270123273228208,1.506025724042012,1.4534138956012375,1.3570136907042063,1.1943628854433623,0.4029476600010357
0.003094950000001714,1.2726348950093627,1.5062797952605285,1.4534531434583575,1.3569733181987147,1.1940041030377764,0.4030186161150189
0.0030960000000017167,1.275200324986595,1.506597267359308,1.4535320944197292,1.3568714928782304,1.1936447883530559,0.4030917559546519
0.0030970500000017196,1.2778116665589376,1.5070193262622715,1.4535402500520698,1.356719902410085,1.1933000072561226,0.40316564298063395
0.0030981000000017225,1.280514855051835,1.507476589107951,1.4534658777348246,1.3565327435384749,1.1930116140062381,0.40323968871875415
0.0030991500000017254,1.28332660970763,1.5079244722029068,1.4533424898680778,1.3563108113859847,1.1928059948150247,0.40331369438323394
0.0031002000000017282,1.286231919465934,1.5083678027004452,1.4531780977502868,1.3560676761656192,1.1926879119985256,0.4033870183283535
0.003101250000001731,1.2892103336954268,1.5088659608640966,1.4530737447651543,1.355815615818711,1.1926510547708808,0.4034588197504172
0.003102300000001734,1.2922170117822078,1.5092936239753374,1.4528943852389928,1.3555722799338061,1.1926312978707494,0.4035282850820105
0.003103350000001737,1.2951516655494186,1.509695519859299,1.4526493492021983,1.355314834536027,1.1925835170508914,0.4035950041790504
0.0031044000000017397,1.2979343143182542,1.5101108428193046,1.4523803604421626,1.355010554015409,1.1924700920987785,0.40365905047015865
0.0031054500000017426,1.3005654397893127,1.510521070329721,1.4520957180247387,1.354702971880159,1.1923037198134725,0.403720881516443
0.0031065000000017455,1.3030863126542958,1.5109045638608845,1.4517868706082804,1.3544040815197358,1.192115027338946,0.4037811211512945
0.0031075500000017483,1.3055333581606545,1.5112874872866064,1.4515392450883935,1.3541208699226406,1.1918940492772032,0.4038403978115036
0.003108600000001751,1.3079400260835796,1.5116730255640503,1.4513388587741247,1.3539124250218835,1.1916606809068442,0.4038993629832521
0.003109650000001754,1.3102808626981406,1.5120704259170334,1.4511899505778874,1.3537328922131007,1.1914341011002836,0.4039586592278064
0.003110700000001757,1.3124590036524397,1.512512106173663,1.4510555371564604,1.3535295966340521,1.191202761848915,0.40401884502727237
0.00311175000000176,1.3144493913732234,1.5130484090168208,1.4510141750603003,1.3533088158102307,1.191013590314731,0.4040804188406596
0.0031128000000017627,1.3162448088310912,1.51362243602743,1.4510700810704096,1.3530187197627075,1.1908554607481887,0.4041437672952129
0.0031138500000017656,1.3178699857379645,1.5141790998835036,1.45118514802667,1.3526274483292913,1.1907087571718327,0.4042090696334684
0.0031149000000017684,1.319558749349639,1.514684321931383,1.4513422281406703,1.3521835072042858,1.1905728237712796,0.40427626206885847
0.0031159500000017713,1.3214595635623658,1.5150890380512798,1.4515497348147175,1.3518164165916469,1.1904614209059872,0.40434501476281026
