"Time","Temperature -TS00 Monitor: Temperature -TS00 Monitor (K)","Temperature -TS01 Monitor: Temperature -TS01 Monitor (K)","Temperature -TS02 Monitor: Temperature -TS02 Monitor (K)","Temperature -TS03 Monitor: Temperature -TS03 Monitor (K)","Temperature -TS04 Monitor: Temperature -TS04 Monitor (K)","Temperature -TS05 Monitor: Temperature -TS05 Monitor (K)"
0.004648699999999523,368.16842890185137,598.367880090706,622.9815364744297,668.5819998220358,859.3507951483274,2252.9225894673405
0.004649749999999517,368.01766316567586,598.4572466224237,622.9580250607064,668.5810928383512,859.6613095997033,2252.926995877955
0.004650799999999511,367.8685276003493,598.533860455382,622.9517482587271,668.5830618640406,859.9903742981892,2252.9326935244035
0.004651849999999505,367.7241108390059,598.6070563863254,622.947376632842,668.568557809085,860.3141896131605,2252.9388846098714
0.004652899999999498,367.5841231493574,598.6793377546704,622.9371522774027,668.5461813484267,860.6195409404111,2252.947159465084
0.004653949999999492,367.4443440297901,598.7426323520754,622.9254591957193,668.5222878603495,860.9108330617464,2252.9581867105653
0.004654999999999486,367.3021835493388,598.7870329453915,622.9219471267488,668.5090073376056,861.1968025724482,2252.9734178087974
0.00465604999999948,367.15599940616187,598.8619841364238,622.9817903356968,668.444401355514,861.3802596426756,2252.9936474295687
0.0046570999999994735,367.00114416826915,598.9171556177407,623.0498461820731,668.3895453450076,861.5990575972787,2253.0198343248194
0.004658149999999467,366.8402932386513,598.9690894281175,623.1210971100471,668.3372242292724,861.8497117247992,2253.0527343891285
0.004659199999999461,366.68133861882694,599.0170788738707,623.1955958904312,668.2656396565656,862.1086014478794,2253.09259017305
0.0046602999999994545,366.52128556971445,599.0474025481125,623.2705908303171,668.1617942714577,862.3683963178396,2253.141973800718
0.004661349999999448,366.3761332126175,599.0447985812915,623.3218067974356,668.044649929987,862.5923924706753,2253.1956035286635
0.004662399999999442,366.23686929169384,599.024406720882,623.3670378211917,667.9210110365653,862.796331616695,2253.255639529436
0.004663449999999436,366.096999501632,598.992030978829,623.3968476377568,667.8043228504368,862.9939888508479,2253.320867582206
0.0046644999999994295,365.95356445151873,598.9618332118528,623.4078524238579,667.7067331965985,863.2001292327976,2253.389110865181
0.004665549999999423,365.80918608487235,598.9712746007336,623.4206942243707,667.6907253069668,863.4667656352652,2253.45896755203
0.004666599999999417,365.65840535349383,599.0415738028813,623.4489288572779,667.717690382092,863.7906977707652,2253.529640106163
0.004667649999999411,365.50574092871085,599.1353809799313,623.4888370360637,667.705377825705,864.1184747831095,2253.6002249108296
0.004668699999999405,365.3560175298694,599.2300319650399,623.5450411841987,667.661055160715,864.4315757302578,2253.6695340296637
0.004669749999999398,365.21426251149427,599.3243619522954,623.6139723607328,667.610969842043,864.7173195167657,2253.737053369744
0.004670799999999392,365.0782417771216,599.4095986264421,623.6817720226439,667.4704177648093,864.9425711948167,2253.801586395921
0.004671849999999386,364.9494212219309,599.4687836568417,623.7423889042851,667.3090818071062,865.1286111153167,2253.859279015117
0.00467289999999938,364.827462502593,599.5152949112423,623.7924804587956,667.1629960275351,865.2975728478758,2253.9120722509965
0.004673949999999373,364.70844505576423,599.555515501657,623.8254436578086,667.0260351115214,865.4657904267117,2253.9639841133353
0.004674999999999367,364.596037555612,599.5863767296637,623.8381062414568,666.8873502688749,865.6444133349453,2254.016548158981
0.004676049999999361,364.4907097601219,599.5344732487284,623.7870993004999,666.7862186253445,865.8647119063365,2254.0672328604205
0.004677099999999355,364.39020556053333,599.4898777668312,623.7297259589787,666.6725192976568,866.1051311866729,2254.116935366478
0.0046781499999993485,364.2915349219831,599.4596483316623,623.6765369196088,666.536152065191,866.3549702057715,2254.165405963001
0.004679199999999342,364.18992365179093,599.4423849905739,623.6299242154365,666.379376348247,866.5986688144716,2254.2126980257763
0.004680249999999336,364.0827134458968,599.4416183740382,623.6099015547027,666.1992616953743,866.8232840624511,2254.25942002669
0.00468129999999933,363.9680503088889,599.4763774111927,623.6649112835164,665.9943985447773,867.0125399482215,2254.306329833774
0.0046823499999993235,363.85162261463626,599.4963385315775,623.6946378787276,665.8171255790805,867.1781866806045,2254.3541042707725
0.004683399999999317,363.7350982590503,599.4987029704079,623.7082702696842,665.6758140537288,867.3249943804329,2254.403185480522
0.004684449999999311,363.6180645899606,599.4924201568206,623.7125182607913,665.5696814542522,867.4586198325617,2254.45366222172
0.004685499999999305,363.50014944615975,599.475311799207,623.6626912504407,665.4974838564269,867.579567187412,2254.505525495784
0.004686549999999299,363.3801240562562,599.4656447941586,623.5580028730277,665.437662284755,867.6986124127322,2254.5587692187764
0.004687599999999292,363.25572269332525,599.4847754361903,623.4539742044185,665.3760826116614,867.8184323410685,2254.6133481791812
0.004688649999999286,363.1281369291435,599.516956263253,623.3534167735081,665.3214425131488,867.9435667359792,2254.6693464280133
0.00468969999999928,362.99875183751925,599.5458530076135,623.2531484987921,665.274111858477,868.0811012595367,2254.726812575529
0.004690749999999274,362.8673819322122,599.5165570608007,623.1683606008045,665.2357971806903,868.245944715879,2254.78570660044
0.004691799999999267,362.73945683123077,599.4627078591304,623.0975433939541,665.1999837537384,868.4430105859474,2254.84595504083
0.004692849999999261,362.615243149925,599.4216359337618,623.031805430457,665.1511500745822,868.6622332771573,2254.9074024617466
0.004693899999999255,362.4909543196912,599.391624099017,622.9680685078432,665.0835985816718,868.8957964913458,2254.9698339878673
0.004694949999999249,362.36964915720773,599.3668249683756,622.9121391104859,664.9925288675222,869.1379266082309,2255.0331130053023
0.0046959999999992424,362.2537298596279,599.3583059172876,622.8083035331972,664.8502955277357,869.412768829004,2255.0973527580204
0.004697049999999236,362.1393440822394,599.348123289043,622.7213950655176,664.6905178012861,869.6909800262846,2255.1627946128297
0.00469809999999923,362.022143822511,599.3291234976235,622.6468748966388,664.5124853697272,869.9709269674838,2255.2298121148915
0.004699149999999224,361.90456208959495,599.3065874383873,622.572958003712,664.313428554177,870.2516157935147,2255.2988933989345
0.0047001999999992175,361.78766924731764,599.2932782344158,622.5001625902563,664.1025835721869,870.5333712264273,2255.370599864971
